datetime,Hour,Temp,Precipitation,wind_obs,RH,Dew,Temp_K
01/26/2017 14:00,14,3.9,0,4.8,81,0.1,277.05
01/26/2017 15:00,15,2.7,1,4.9,88,0.3,275.85
01/26/2017 16:00,16,2.7,1,2.9,90,0.7,275.85
01/26/2017 17:00,17,3.8,0,5.3,87,1.2,276.95
01/26/2017 18:00,18,3.8,0,2.3,81,0,276.95
01/26/2017 19:00,19,4.2,0,2.6,78,-0.2,277.35
01/26/2017 20:00,20,2.9,0,3.4,87,0.3,276.05
01/26/2017 21:00,21,2.3,0,5.1,93,0.9,275.45
01/26/2017 22:00,22,1.2,0,3.8,96,0.4,274.35
01/27/2017 3:00,3,0.1,0,0,99,-0.1,273.25
01/27/2017 4:00,4,0.1,0,0,99,-0.1,273.25
01/27/2017 5:00,5,0.1,0,0,99,-0.1,273.25
01/27/2017 6:00,6,0,0,0,99,-0.2,273.15
01/27/2017 7:00,7,0,0,0,99,-0.2,273.15
01/27/2017 8:00,8,0.3,0,0,99,0.1,273.45
01/27/2017 14:00,14,5.6,0,3.9,65,-1.4,278.75
01/27/2017 15:00,15,6.4,0,7.7,69,0.2,279.55
01/27/2017 16:00,16,3.5,0,6.4,86,0.7,276.65
01/27/2017 17:00,17,2.5,0,5.9,91,0.7,275.65
01/27/2017 18:00,18,4.3,0,3.4,78,-0.1,277.45
01/27/2017 19:00,19,4,0,2.9,77,-0.6,277.15
01/27/2017 20:00,20,3.3,0,4.1,81,-0.5,276.45
01/27/2017 21:00,21,2.5,0,3.3,85,-0.5,275.65
01/27/2017 22:00,22,2.1,0,1.7,81,-1.7,275.25
01/27/2017 23:00,23,1.3,0,1.3,80,-2.7,274.45
01/28/2017 0:00,0,0.7,0,1.7,82,-2.9,273.85
01/28/2017 1:00,1,0.1,0,2.1,86,-2.7,273.25
01/28/2017 2:00,2,0.6,0,3.6,82,-3,273.75
01/28/2017 3:00,3,0.3,0,2.6,88,-2.1,273.45
01/28/2017 4:00,4,0.1,0,3.1,90,-1.9,273.25
01/28/2017 5:00,5,-0.3,0,2.4,86,-3.1,272.85
01/28/2017 6:00,6,-0.7,0,2.1,81,-4.5,272.45
01/28/2017 7:00,7,-1,0,2.8,82,-4.6,272.15
01/28/2017 8:00,8,0.2,0,2.6,75,-4.8,273.35
01/28/2017 9:00,9,1.7,0,2.2,65,-5.3,274.85
01/28/2017 10:00,10,3,0,1.1,61,-4.8,276.15
01/28/2017 11:00,11,4.6,0,3,54,-4.6,277.75
01/28/2017 12:00,12,5.7,0,2.4,54,-3.5,278.85
01/28/2017 13:00,13,6.4,0,5.1,54,-2.8,279.55
01/28/2017 14:00,14,7,0,3.9,54,-2.2,280.15
01/28/2017 15:00,15,6,1,6.1,60,-2,279.15
01/28/2017 16:00,16,6.8,0,3.7,62,-0.8,279.95
01/28/2017 17:00,17,3.2,0,5.3,83,-0.2,276.35
01/28/2017 18:00,18,2.2,2,2.2,91,0.4,275.35
01/28/2017 19:00,19,3.3,1,2.4,85,0.3,276.45
01/28/2017 20:00,20,3.2,0,1.8,86,0.4,276.35
01/28/2017 21:00,21,3,0,2.7,87,0.4,276.15
01/28/2017 22:00,22,2.5,0,4.2,91,0.7,275.65
01/28/2017 23:00,23,2,0,3.6,89,-0.2,275.15
01/29/2017 0:00,0,2.5,0,3.6,78,-1.9,275.65
01/29/2017 1:00,1,2.1,0,4.6,76,-2.7,275.25
01/29/2017 2:00,2,0.3,0,1.5,84,-2.9,273.45
01/29/2017 3:00,3,1.2,0,2.9,77,-3.4,274.35
01/29/2017 4:00,4,0,0,1.8,83,-3.4,273.15
01/29/2017 5:00,5,-0.3,0,2,77,-4.9,272.85
01/29/2017 6:00,6,-0.2,0,2.7,72,-5.8,272.95
01/29/2017 7:00,7,-0.1,0,2.4,73,-5.5,273.05
01/29/2017 8:00,8,0.4,0,2.8,70,-5.6,273.55
01/29/2017 9:00,9,1.6,0,1.9,65,-5.4,274.75
01/29/2017 10:00,10,3.3,0,2.4,65,-3.7,276.45
01/29/2017 11:00,11,4.9,0,2.4,58,-3.5,278.05
01/29/2017 12:00,12,6.1,0,2.5,55,-2.9,279.25
01/29/2017 13:00,13,6.8,0,1.5,56,-2,279.95
01/29/2017 14:00,14,6.9,0,4.5,56,-1.9,280.05
01/29/2017 15:00,15,4.1,1,2.2,78,-0.3,277.25
01/29/2017 16:00,16,1.5,2,3,96,0.7,274.65
01/29/2017 17:00,17,2.2,1,1.9,92,0.6,275.35
01/29/2017 18:00,18,2.7,0,2.6,88,0.3,275.85
01/29/2017 19:00,19,2.8,0,3.9,88,0.4,275.95
01/29/2017 20:00,20,2.9,0,2.6,87,0.3,276.05
01/29/2017 21:00,21,1.6,1,1.3,96,0.8,274.75
01/29/2017 22:00,22,1.4,0,1.4,97,0.8,274.55
01/29/2017 23:00,23,1.2,0,4.4,98,0.8,274.35
01/30/2017 0:00,0,0.5,0,1.9,97,-0.1,273.65
01/30/2017 1:00,1,0.2,0,0.2,97,-0.4,273.35
01/30/2017 2:00,2,0.5,0,1.7,96,-0.3,273.65
01/30/2017 3:00,3,-0.4,0,1.4,98,-0.8,272.75
01/30/2017 4:00,4,-0.3,0,1.7,99,-0.5,272.85
01/30/2017 5:00,5,-0.5,0,0.9,99,-0.7,272.65
01/30/2017 6:00,6,-0.2,0,1.5,95,-1.2,272.95
01/30/2017 7:00,7,0,0,1.4,90,-2,273.15
01/30/2017 14:00,14,8.2,0,2.2,44,-3,281.35
01/30/2017 15:00,15,8.8,0,2.9,41,-3,281.95
01/30/2017 16:00,16,8.6,0,2.4,48,-1.8,281.75
01/30/2017 17:00,17,7.2,0,7,62,-0.4,280.35
01/30/2017 18:00,18,6.4,0,5.3,68,0,279.55
01/30/2017 19:00,19,5.6,0,3.9,72,0,278.75
01/30/2017 20:00,20,4.8,0,3.1,79,0.6,277.95
01/30/2017 21:00,21,4.6,0,2.9,80,0.6,277.75
01/30/2017 22:00,22,4.2,0,2.7,80,0.2,277.35
01/30/2017 23:00,23,3.7,0,2.3,83,0.3,276.85
01/31/2017 0:00,0,3.6,0,2.2,85,0.6,276.75
01/31/2017 1:00,1,3.1,0,1.7,86,0.3,276.25
01/31/2017 2:00,2,2.4,0,0.5,90,0.4,275.55
01/31/2017 3:00,3,1.9,0,1.5,93,0.5,275.05
01/31/2017 4:00,4,1.6,0,2.8,95,0.6,274.75
01/31/2017 5:00,5,1.2,0,1.6,95,0.2,274.35
01/31/2017 6:00,6,1.1,0,1.8,97,0.5,274.25
01/31/2017 7:00,7,0.8,0,1.8,98,0.4,273.95
01/31/2017 8:00,8,1.3,0,2.8,98,0.9,274.45
01/31/2017 9:00,9,2.2,0,1.9,88,-0.2,275.35
01/31/2017 10:00,10,4.6,0,2.5,69,-1.6,277.75
01/31/2017 11:00,11,5.9,0,2.4,58,-2.5,279.05
01/31/2017 12:00,12,6.6,0,0.8,52,-3,279.75
01/31/2017 13:00,13,8,0,3.2,49,-2.2,281.15
01/31/2017 14:00,14,8.4,0,3.3,42,-3.2,281.55
01/31/2017 15:00,15,7.2,0,2.4,46,-3.6,280.35
01/31/2017 16:00,16,5.6,0,5,60,-2.4,278.75
01/31/2017 17:00,17,4.9,0,2.5,62,-2.7,278.05
01/31/2017 18:00,18,5.4,0,4.4,62,-2.2,278.55
01/31/2017 19:00,19,5.4,0,4.1,67,-1.2,278.55
01/31/2017 20:00,20,1.1,0,4.2,90,-0.9,274.25
01/31/2017 21:00,21,0.2,0,6.1,95,-0.8,273.35
01/31/2017 22:00,22,0.6,0,2.3,92,-1,273.75
01/31/2017 23:00,23,0.3,0,4.5,93,-1.1,273.45
02/01/2017 0:00,0,1.2,0,2.5,86,-1.6,274.35
02/01/2017 1:00,1,0.6,0,0.6,85,-2.4,273.75
02/01/2017 2:00,2,0,0,1.4,90,-2,273.15
02/01/2017 3:00,3,-0.4,0,1.3,91,-2.2,272.75
02/01/2017 4:00,4,-0.6,0,0,92,-2.2,272.55
02/01/2017 5:00,5,-0.5,0,0.3,95,-1.5,272.65
02/01/2017 6:00,6,-0.5,0,0.6,92,-2.1,272.65
02/01/2017 7:00,7,-1,0,0,94,-2.2,272.15
02/01/2017 8:00,8,0.3,0,0.1,87,-2.3,273.45
02/01/2017 9:00,9,1.6,2,1.6,79,-2.6,274.75
02/01/2017 10:00,10,2.9,1,0.8,75,-2.1,276.05
02/01/2017 11:00,11,4.8,0,1.1,69,-1.4,277.95
02/01/2017 12:00,12,6.3,0,1.4,62,-1.3,279.45
02/01/2017 14:00,14,9.4,0,3.2,49,-0.8,282.55
02/01/2017 15:00,15,8.4,0,5.8,56,-0.4,281.55
02/01/2017 16:00,16,4.4,2,6.9,76,-0.4,277.55
02/01/2017 17:00,17,4.4,0,5.6,78,0,277.55
02/01/2017 18:00,18,5.1,0,4.6,71,-0.7,278.25
02/01/2017 19:00,19,3.2,0,2.7,71,-2.6,276.35
02/01/2017 20:00,20,2.4,0,10,77,-2.2,275.55
02/01/2017 21:00,21,2.7,0,1.6,76,-2.1,275.85
02/01/2017 22:00,22,2.8,0,0.7,72,-2.8,275.95
02/01/2017 23:00,23,2.2,0,1.3,77,-2.4,275.35
02/02/2017 0:00,0,1.7,0,1,78,-2.7,274.85
02/02/2017 1:00,1,1.4,0,2.6,80,-2.6,274.55
02/02/2017 2:00,2,0.7,0,0,84,-2.5,273.85
02/02/2017 3:00,3,0.8,0,0.8,84,-2.4,273.95
02/02/2017 4:00,4,0.8,0,0.2,82,-2.8,273.95
02/02/2017 5:00,5,0.2,0,1.3,83,-3.2,273.35
02/02/2017 6:00,6,-0.4,0,0,84,-3.6,272.75
02/02/2017 7:00,7,0,0,1.4,83,-3.4,273.15
02/02/2017 8:00,8,1.1,0,1.3,78,-3.3,274.25
02/02/2017 13:00,13,6.8,0,2,47,-3.8,279.95
02/02/2017 14:00,14,7.4,0,3.7,54,-1.8,280.55
02/02/2017 15:00,15,8.6,0,5.7,52,-1,281.75
02/02/2017 16:00,16,8,0,6.5,58,-0.4,281.15
02/02/2017 17:00,17,7.3,0,8.2,58,-1.1,280.45
02/02/2017 18:00,18,7.2,0,4.1,51,-2.6,280.35
02/02/2017 19:00,19,5.9,0,1,58,-2.5,279.05
02/02/2017 20:00,20,4.5,0,4.2,68,-1.9,277.65
02/02/2017 21:00,21,2.9,0,2.6,78,-1.5,276.05
02/02/2017 22:00,22,2.8,0,1,74,-2.4,275.95
02/02/2017 23:00,23,2.5,0,2.1,76,-2.3,275.65
02/03/2017 0:00,0,2,0,2.6,79,-2.2,275.15
02/03/2017 1:00,1,2.1,0,1,79,-2.1,275.25
02/03/2017 2:00,2,1.1,0,0.7,86,-1.7,274.25
02/03/2017 3:00,3,1,0,0.7,82,-2.6,274.15
02/03/2017 4:00,4,0.6,0,0.6,85,-2.4,273.75
02/03/2017 5:00,5,0.5,0,0.1,90,-1.5,273.65
02/03/2017 6:00,6,0.3,0,0,85,-2.7,273.45
02/03/2017 7:00,7,0.7,0,0.8,86,-2.1,273.85
02/03/2017 8:00,8,1.9,0,1.2,83,-1.5,275.05
02/03/2017 9:00,9,2.9,0,1.1,81,-0.9,276.05
02/03/2017 10:00,10,4.1,0,1.4,75,-0.9,277.25
02/03/2017 11:00,11,5.7,0,2.7,66,-1.1,278.85
02/03/2017 12:00,12,6.9,0,2.3,56,-1.9,280.05
02/03/2017 13:00,13,7.8,0,2.8,54,-1.4,280.95
02/03/2017 14:00,14,9,0,3.6,46,-1.8,282.15
02/03/2017 15:00,15,5.9,0,6.7,65,-1.1,279.05
02/03/2017 16:00,16,3.6,1,3,73,-1.8,276.75
02/03/2017 17:00,17,5,0,5.9,55,-4,278.15
02/03/2017 18:00,18,4.9,0,2.7,64,-2.3,278.05
02/03/2017 19:00,19,5.1,0,1.9,64,-2.1,278.25
02/03/2017 20:00,20,4,0,2.4,76,-0.8,277.15
02/03/2017 21:00,21,2.7,0,4.6,85,-0.3,275.85
02/03/2017 22:00,22,1.8,0,4.9,85,-1.2,274.95
02/03/2017 23:00,23,1.1,0,3.6,87,-1.5,274.25
02/04/2017 0:00,0,0.5,0,1.5,90,-1.5,273.65
02/04/2017 1:00,1,0.6,0,1.1,89,-1.6,273.75
02/04/2017 2:00,2,0.7,0,0.2,88,-1.7,273.85
02/04/2017 3:00,3,0.4,0,2,90,-1.6,273.55
02/04/2017 4:00,4,-0.1,0,1.2,92,-1.7,273.05
02/04/2017 5:00,5,-0.6,0,0.3,94,-1.8,272.55
02/04/2017 6:00,6,-0.4,0,0.1,94,-1.6,272.75
02/04/2017 7:00,7,0.1,0,0,90,-1.9,273.25
02/04/2017 8:00,8,1.4,0,0.8,86,-1.4,274.55
02/04/2017 9:00,9,4.1,0,0.8,76,-0.7,277.25
02/04/2017 10:00,10,5.9,0,1.2,61,-1.9,279.05
02/04/2017 11:00,11,6.8,0,1.6,51,-3,279.95
02/04/2017 12:00,12,7.9,0,2.1,52,-1.7,281.05
02/04/2017 13:00,13,9,0,4.8,50,-1,282.15
02/04/2017 14:00,14,5.5,1,5.9,63,-1.9,278.65
02/04/2017 15:00,15,4.7,0,2.2,63,-2.7,277.85
02/04/2017 16:00,16,3.5,0,7.1,74,-1.7,276.65
02/04/2017 17:00,17,3.3,0,3,78,-1.1,276.45
02/04/2017 18:00,18,5,0,4.1,64,-2.2,278.15
02/04/2017 19:00,19,4.3,0,13.1,72,-1.3,277.45
02/04/2017 20:00,20,0.3,0,6.1,98,-0.1,273.45
02/04/2017 21:00,21,1.1,0,4.6,93,-0.3,274.25
02/04/2017 22:00,22,1.3,0,3.2,88,-1.1,274.45
02/04/2017 23:00,23,1.6,0,1.1,81,-2.2,274.75
02/05/2017 0:00,0,1.5,0,1.5,78,-2.9,274.65
02/05/2017 1:00,1,0.3,0,0,91,-1.5,273.45
02/05/2017 2:00,2,0.8,0,1.3,87,-1.8,273.95
02/05/2017 3:00,3,0.6,0,1.5,84,-2.6,273.75
02/05/2017 4:00,4,0.3,0,2,83,-3.1,273.45
02/05/2017 5:00,5,0,0,0.2,83,-3.4,273.15
02/05/2017 6:00,6,0.5,0,2.1,80,-3.5,273.65
02/05/2017 7:00,7,-0.6,0,0.1,87,-3.2,272.55
02/05/2017 8:00,8,1.3,0,0.4,79,-2.9,274.45
02/05/2017 9:00,9,3.7,0,1.1,77,-0.9,276.85
02/05/2017 10:00,10,5.2,0,1.4,71,-0.6,278.35
02/05/2017 11:00,11,6.7,0,3.1,60,-1.3,279.85
02/05/2017 12:00,12,7.2,0,2.4,56,-1.6,280.35
02/05/2017 13:00,13,8.4,0,4.1,50,-1.6,281.55
02/05/2017 14:00,14,8.2,0,10.3,61,0.4,281.35
02/05/2017 15:00,15,5.8,0,7.3,72,0.2,278.95
02/05/2017 16:00,16,5.2,0,4,71,-0.6,278.35
02/05/2017 17:00,17,5.4,0,4.4,65,-1.6,278.55
02/05/2017 18:00,18,5.4,0,1.8,65,-1.6,278.55
02/05/2017 19:00,19,4.7,0,4.5,73,-0.7,277.85
02/05/2017 20:00,20,2.9,0,3.9,88,0.5,276.05
02/05/2017 21:00,21,1.8,0,2.8,94,0.6,274.95
02/05/2017 22:00,22,1.4,0,2.2,93,0,274.55
02/05/2017 23:00,23,1.4,0,1.8,94,0.2,274.55
02/06/2017 0:00,0,1.2,0,0.6,92,-0.4,274.35
02/06/2017 1:00,1,0.3,0,0.5,96,-0.5,273.45
02/06/2017 2:00,2,0.2,0,0.1,96,-0.6,273.35
02/06/2017 3:00,3,-0.2,0,1.9,97,-0.8,272.95
02/06/2017 4:00,4,0,0,0.1,95,-1,273.15
02/06/2017 5:00,5,-0.6,0,0.5,98,-1,272.55
02/06/2017 6:00,6,-0.6,0,0,99,-0.8,272.55
02/06/2017 7:00,7,-0.2,0,1.5,96,-1,272.95
02/06/2017 8:00,8,0.2,0,0,95,-0.8,273.35
02/06/2017 18:00,18,1.6,2,4.7,91,-0.2,274.75
02/06/2017 19:00,19,0.3,0,4.7,98,-0.1,273.45
02/06/2017 20:00,20,0.3,0,1.6,97,-0.3,273.45
02/06/2017 21:00,21,0.3,0,0,97,-0.3,273.45
02/06/2017 22:00,22,0.3,0,0,98,-0.1,273.45
02/06/2017 23:00,23,0.2,0,0,99,0,273.35
02/07/2017 0:00,0,0,0,0,99,-0.2,273.15
02/07/2017 1:00,1,-0.2,0,0,99,-0.4,272.95
02/07/2017 2:00,2,-0.1,0,0,99,-0.3,273.05
02/07/2017 3:00,3,-0.2,0,0,99,-0.4,272.95
02/07/2017 4:00,4,-0.2,0,0,99,-0.4,272.95
02/07/2017 5:00,5,0,0,0,99,-0.2,273.15
02/07/2017 6:00,6,-0.1,0,0,99,-0.3,273.05
02/07/2017 7:00,7,-0.4,0,0,99,-0.6,272.75
02/07/2017 8:00,8,0,0,0,99,-0.2,273.15
02/07/2017 9:00,9,0.3,0,0,98,-0.1,273.45
02/07/2017 10:00,10,1.5,4,0.6,95,0.5,274.65
02/07/2017 11:00,11,3,5,1.3,85,0,276.15
02/07/2017 12:00,12,4.6,1,5.1,74,-0.6,277.75
02/07/2017 13:00,13,5.3,0,2.5,67,-1.3,278.45
02/07/2017 14:00,14,6.8,0,1,64,-0.4,279.95
02/07/2017 15:00,15,8.3,0,2.9,56,-0.5,281.45
02/07/2017 16:00,16,7.9,0,5.7,59,-0.3,281.05
02/07/2017 17:00,17,7.9,0,5,59,-0.3,281.05
02/07/2017 18:00,18,8.1,0,4.3,55,-0.9,281.25
02/07/2017 19:00,19,7.5,0,4.6,57,-1.1,280.65
02/07/2017 20:00,20,3.3,0,4.2,77,-1.3,276.45
02/07/2017 21:00,21,3.3,0,1.1,76,-1.5,276.45
02/07/2017 22:00,22,3.1,0,1.5,76,-1.7,276.25
02/07/2017 23:00,23,3.1,0,0,75,-1.9,276.25
02/08/2017 0:00,0,2.6,0,3.2,76,-2.2,275.75
02/08/2017 1:00,1,2.2,0,3,81,-1.6,275.35
02/08/2017 2:00,2,2.5,0,2.8,80,-1.5,275.65
02/08/2017 3:00,3,2,0,2.2,84,-1.2,275.15
02/08/2017 4:00,4,2,0,0.8,86,-0.8,275.15
02/08/2017 5:00,5,1.2,0,1.6,91,-0.6,274.35
02/08/2017 6:00,6,0.9,0,2,91,-0.9,274.05
02/08/2017 7:00,7,0.5,0,2.5,94,-0.7,273.65
02/08/2017 8:00,8,0.9,0,3.7,92,-0.7,274.05
02/08/2017 23:00,23,2.9,0,1.2,90,0.9,276.05
02/09/2017 0:00,0,2.6,0,1.1,89,0.4,275.75
02/09/2017 1:00,1,2.3,0,1.3,92,0.7,275.45
02/09/2017 2:00,2,2.6,0,2.3,88,0.2,275.75
02/09/2017 3:00,3,2.7,0,1.1,81,-1.1,275.85
02/09/2017 4:00,4,1.7,0,2,88,-0.7,274.85
02/09/2017 5:00,5,1.6,0,1.4,91,-0.2,274.75
02/09/2017 6:00,6,1,0,2.8,94,-0.2,274.15
02/09/2017 7:00,7,0.5,0,0.8,95,-0.5,273.65
02/09/2017 8:00,8,1,0,1.9,95,0,274.15
02/09/2017 9:00,9,2.3,0,2.1,89,0.1,275.45
02/09/2017 10:00,10,3.4,0,1.8,85,0.4,276.55
02/09/2017 11:00,11,5.2,0,2.3,78,0.8,278.35
02/09/2017 12:00,12,6.1,0,2,70,0.1,279.25
02/09/2017 13:00,13,7.1,0,2.4,64,-0.1,280.25
02/09/2017 14:00,14,7.3,0,6.2,65,0.3,280.45
02/09/2017 15:00,15,7.2,0,5.1,62,-0.4,280.35
02/09/2017 16:00,16,6.9,0,8,64,-0.3,280.05
02/09/2017 17:00,17,2.9,2,1.4,85,-0.1,276.05
02/09/2017 18:00,18,3.1,2,4.7,87,0.5,276.25
02/09/2017 19:00,19,3.5,0,3.3,87,0.9,276.65
02/09/2017 20:00,20,3.1,0,2.7,87,0.5,276.25
02/10/2017 2:00,2,1.6,0,1.2,89,-0.6,274.75
02/10/2017 3:00,3,1.2,0,1.1,91,-0.6,274.35
02/10/2017 4:00,4,0.8,0,3.2,94,-0.4,273.95
02/10/2017 5:00,5,1,0,1.8,95,0,274.15
02/10/2017 6:00,6,0.5,0,1.3,98,0.1,273.65
02/10/2017 7:00,7,0.3,0,0.8,98,-0.1,273.45
02/10/2017 8:00,8,0.8,0,0,97,0.2,273.95
02/10/2017 9:00,9,1.9,0,0.8,90,-0.1,275.05
02/10/2017 10:00,10,2.6,0,0.7,85,-0.4,275.75
02/10/2017 11:00,11,4.4,0,0.8,77,-0.2,277.55
02/10/2017 12:00,12,6.7,0,1.2,66,-0.1,279.85
02/10/2017 13:00,13,8.1,0,2.3,60,0.1,281.25
02/10/2017 14:00,14,8.6,0,1.9,58,0.2,281.75
02/10/2017 15:00,15,9.5,0,7.9,60,1.5,282.65
02/10/2017 16:00,16,8.6,0,5.9,66,1.8,281.75
02/10/2017 17:00,17,7,0,7.4,73,1.6,280.15
02/10/2017 18:00,18,5.7,0,4.5,84,2.5,278.85
02/10/2017 19:00,19,3.9,1,2.3,82,0.3,277.05
02/10/2017 20:00,20,3.4,1,2.1,82,-0.2,276.55
02/10/2017 21:00,21,3.5,0,4.7,79,-0.7,276.65
02/10/2017 22:00,22,1.6,0,0.3,94,0.4,274.75
02/10/2017 23:00,23,1.4,0,0.2,96,0.6,274.55
02/11/2017 0:00,0,1.4,0,0,97,0.8,274.55
02/11/2017 1:00,1,1.5,0,0,93,0.1,274.65
02/11/2017 2:00,2,1.4,0,1.2,94,0.2,274.55
02/11/2017 3:00,3,1,0,0.4,97,0.4,274.15
02/11/2017 4:00,4,1.1,0,1.5,97,0.5,274.25
02/11/2017 5:00,5,1.5,0,0.8,93,0.1,274.65
02/11/2017 6:00,6,1.1,0,0.2,97,0.5,274.25
02/11/2017 7:00,7,1.5,0,1.1,89,-0.7,274.65
02/11/2017 8:00,8,1.4,0,3,90,-0.6,274.55
02/11/2017 9:00,9,1.8,0,1.7,94,0.6,274.95
02/11/2017 10:00,10,3.8,0,1.2,79,-0.4,276.95
02/11/2017 11:00,11,5.2,0,1.1,74,0,278.35
02/12/2017 14:00,14,8.4,0,2.9,56,-0.4,281.55
02/12/2017 15:00,15,8.5,0,4.1,55,-0.5,281.65
02/12/2017 16:00,16,7.6,0,6.8,63,0.2,280.75
02/12/2017 17:00,17,4.2,0,5.9,83,0.8,277.35
02/12/2017 18:00,18,2.8,0,1.1,86,0,275.95
02/12/2017 19:00,19,3.3,0,2.6,82,-0.3,276.45
02/12/2017 20:00,20,3.3,0,2.3,82,-0.3,276.45
02/12/2017 21:00,21,3.7,0,1.1,79,-0.5,276.85
02/12/2017 22:00,22,3,0,2,84,-0.2,276.15
02/12/2017 23:00,23,2.8,0,0.4,85,-0.2,275.95
02/13/2017 0:00,0,2.5,0,0,86,-0.3,275.65
02/13/2017 1:00,1,1.8,0,2,89,-0.4,274.95
02/13/2017 2:00,2,1.5,0,0.8,87,-1.1,274.65
02/13/2017 3:00,3,1.2,0,0.8,91,-0.6,274.35
02/13/2017 4:00,4,1,0,0.6,92,-0.6,274.15
02/13/2017 5:00,5,1.2,0,0.3,91,-0.6,274.35
02/13/2017 6:00,6,1,0,2,93,-0.4,274.15
02/13/2017 7:00,7,1.1,0,0.4,92,-0.5,274.25
02/13/2017 8:00,8,1.5,0,0.6,91,-0.3,274.65
02/13/2017 13:00,13,4.4,0,5.6,76,-0.4,277.55
02/13/2017 14:00,14,5.1,0,5.4,75,0.1,278.25
02/13/2017 15:00,15,5.6,0,4.7,74,0.4,278.75
02/13/2017 16:00,16,6.8,0,6.7,66,0,279.95
02/13/2017 19:00,19,5,0,5.9,67,-1.6,278.15
02/13/2017 20:00,20,4.1,0,3.2,74,-1.1,277.25
02/13/2017 21:00,21,3.4,0,3.8,77,-1.2,276.55
02/13/2017 22:00,22,3.1,0,2.7,79,-1.1,276.25
02/13/2017 23:00,23,2.8,0,3.5,79,-1.4,275.95
02/14/2017 0:00,0,1.9,0,2.1,79,-2.3,275.05
02/14/2017 1:00,1,1,0,1.4,83,-2.4,274.15
02/14/2017 2:00,2,0.5,0,2,85,-2.5,273.65
02/14/2017 3:00,3,0.1,0,3.2,83,-3.3,273.25
02/14/2017 4:00,4,-0.3,0,1,82,-3.9,272.85
02/14/2017 5:00,5,-0.3,0,0,82,-3.9,272.85
02/14/2017 6:00,6,-0.3,0,1.6,81,-4.1,272.85
02/14/2017 7:00,7,-0.6,0,0.1,81,-4.4,272.55
02/14/2017 8:00,8,0.7,0,1.6,64,-6.5,273.85
02/14/2017 9:00,9,2.7,0,2.6,48,-7.7,275.85
02/14/2017 10:00,10,4.6,0,5.4,43,-6.8,277.75
02/14/2017 13:00,13,7.7,0,7.3,40,-4.3,280.85
02/14/2017 14:00,14,8.1,0,5.9,40,-3.9,281.25
02/14/2017 20:00,20,6.3,0,3.1,52,-3.3,279.45
02/14/2017 21:00,21,5.2,0,4,63,-2.2,278.35
02/14/2017 22:00,22,3.8,0,2.6,80,-0.2,276.95
02/14/2017 23:00,23,3.1,0,3.1,83,-0.3,276.25
02/15/2017 0:00,0,2.7,0,4.4,81,-1.1,275.85
02/15/2017 1:00,1,2.5,0,1.8,79,-1.7,275.65
02/15/2017 2:00,2,1.7,0,2.9,81,-2.1,274.85
02/15/2017 3:00,3,1.5,0,2.3,77,-3.1,274.65
02/15/2017 4:00,4,1.1,0,2.7,78,-3.3,274.25
02/15/2017 5:00,5,0.5,0,0.9,79,-3.7,273.65
02/15/2017 6:00,6,0.6,0,1.5,74,-4.6,273.75
02/15/2017 7:00,7,0.5,0,0.9,72,-5.1,273.65
02/15/2017 8:00,8,2,0,0.7,56,-6.8,275.15
02/15/2017 9:00,9,3.5,0,2.4,45,-7.5,276.65
02/15/2017 10:00,10,4.3,0,4,45,-6.7,277.45
02/15/2017 11:00,11,5.2,0,3,49,-5,278.35
02/15/2017 12:00,12,6.8,0,3.2,50,-3.2,279.95
02/15/2017 13:00,13,7.9,0,3.3,47,-2.7,281.05
02/15/2017 14:00,14,8.8,0,3.7,42,-2.8,281.95
02/15/2017 15:00,15,9.5,0,3.2,37,-3.1,282.65
02/16/2017 7:00,7,0.5,0,1.4,96,-0.3,273.65
02/16/2017 8:00,8,0.7,0,1.1,96,-0.1,273.85
02/17/2017 6:00,6,0.3,0,0,95,-0.7,273.45
02/17/2017 7:00,7,-0.1,0,0,98,-0.5,273.05
02/17/2017 8:00,8,0,0,0,97,-0.6,273.15
02/18/2017 1:00,1,0.2,0,0.1,98,-0.2,273.35
02/18/2017 2:00,2,0.3,0,1.6,99,0.1,273.45
02/18/2017 3:00,3,0.3,0,0,99,0.1,273.45
02/18/2017 4:00,4,0.5,0,1.4,99,0.3,273.65
02/18/2017 5:00,5,0.5,0,0.9,99,0.3,273.65
02/18/2017 6:00,6,0.5,0,0.8,98,0.1,273.65
02/18/2017 7:00,7,0.6,0,1.7,97,0,273.75
02/18/2017 8:00,8,0.3,0,1.9,95,-0.7,273.45
02/18/2017 9:00,9,1.4,3,1.4,90,-0.6,274.55
02/18/2017 10:00,10,2.6,2,0.9,82,-1,275.75
02/18/2017 11:00,11,4.8,0,1.4,73,-0.6,277.95
02/18/2017 12:00,12,5.9,0,3.9,71,0.1,279.05
02/18/2017 13:00,13,6.4,0,2,66,-0.4,279.55
02/18/2017 14:00,14,4,3,4.3,78,-0.4,277.15
02/18/2017 15:00,15,4.4,3,2.5,82,0.8,277.55
02/18/2017 16:00,16,3.3,0,0.9,86,0.5,276.45
02/18/2017 17:00,17,3,0,1.7,89,0.8,276.15
02/18/2017 18:00,18,3.2,0,2.2,86,0.4,276.35
02/18/2017 19:00,19,3.6,0,1.3,74,-1.6,276.75
02/18/2017 20:00,20,3.5,0,0.5,75,-1.5,276.65
02/18/2017 21:00,21,2.9,0,0.4,80,-1.1,276.05
